ciclo,periodo_us,jitter_abs_us
2336,14302.000,9302.000
2337,302.000,4698.000
2338,87.000,4913.000
2339,32380.000,27380.000
2340,178.000,4822.000
2341,117.000,4883.000
2342,132.000,4868.000
2343,275.000,4725.000
2344,81.000,4919.000
2345,112.000,4888.000
2346,13474.000,8474.000
2347,180.000,4820.000
2348,112.000,4888.000
2349,32742.000,27742.000
2350,414.000,4586.000
2351,164.000,4836.000
2352,122.000,4878.000
2353,80.000,4920.000
2354,107.000,4893.000
2355,27961.000,22961.000
2356,141.000,4859.000
2357,97.000,4903.000
2358,89.000,4911.000
2359,86.000,4914.000
2360,102.000,4898.000
2361,15288.000,10288.000
2362,373.000,4627.000
2363,100.000,4900.000
2364,13828.000,8828.000
2365,162.000,4838.000
2366,96.000,4904.000
2367,18730.000,13730.000
2368,146.000,4854.000
2369,139.000,4861.000
2370,88.000,4912.000
2371,10101.000,5101.000
2372,156.000,4844.000
2373,14310.000,9310.000
2374,151.000,4849.000
2375,86.000,4914.000
2376,14848.000,9848.000
2377,166.000,4834.000
2378,91.000,4909.000
2379,38780.000,33780.000
2380,187.000,4813.000
2381,573.000,4427.000
2382,472.000,4528.000
2383,159.000,4841.000
2384,81.000,4919.000
2385,77.000,4923.000
2386,91.000,4909.000
2387,21859.000,16859.000
2388,161.000,4839.000
2389,94.000,4906.000
2390,83.000,4917.000
2391,30924.000,25924.000
2392,201.000,4799.000
2393,140.000,4860.000
2394,121.000,4879.000
2395,112.000,4888.000
2396,90.000,4910.000
2397,94.000,4906.000
2398,14962.000,9962.000
2399,134.000,4866.000
2400,93.000,4907.000
2401,29866.000,24866.000
2402,227.000,4773.000
2403,108.000,4892.000
2404,199.000,4801.000
2405,76.000,4924.000
2406,72.000,4928.000
2407,16188.000,11188.000
2408,558.000,4442.000
2409,106.000,4894.000
2410,13275.000,8275.000
2411,142.000,4858.000
2412,92.000,4908.000
2413,14257.000,9257.000
2414,154.000,4846.000
2415,79.000,4921.000
2416,15610.000,10610.000
2417,426.000,4574.000
2418,99.000,4901.000
2419,14006.000,9006.000
2420,169.000,4831.000
2421,80.000,4920.000
2422,17673.000,12673.000
2423,347.000,4653.000
2424,79.000,4921.000
2425,76.000,4924.000
2426,28267.000,23267.000
2427,145.000,4855.000
2428,94.000,4906.000
2429,74.000,4926.000
2430,191.000,4809.000
2431,15732.000,10732.000
2432,163.000,4837.000
2433,100.000,4900.000
2434,90.000,4910.000
2435,17405.000,12405.000
2436,163.000,4837.000
2437,192.000,4808.000
2438,13750.000,8750.000
2439,198.000,4802.000
2440,88.000,4912.000
2441,28876.000,23876.000
2442,348.000,4652.000
2443,95.000,4905.000
2444,97.000,4903.000
2445,348.000,4652.000
2446,91.000,4909.000
2447,17324.000,12324.000
2448,149.000,4851.000
2449,80.000,4920.000
2450,14310.000,9310.000
2451,194.000,4806.000
2452,140.000,4860.000
2453,15386.000,10386.000
2454,246.000,4754.000
2455,122.000,4878.000
2456,120.000,4880.000
2457,32897.000,27897.000
2458,152.000,4848.000
2459,142.000,4858.000
2460,101.000,4899.000
2461,90.000,4910.000
2462,71.000,4929.000
2463,29054.000,24054.000
2464,14077.000,9077.000
2465,107.000,4893.000
2466,92.000,4908.000
2467,84.000,4916.000
2468,83.000,4917.000
2469,16682.000,11682.000
2470,230.000,4770.000
2471,170.000,4830.000
2472,126.000,4874.000
2473,96.000,4904.000
2474,87.000,4913.000
2475,15386.000,10386.000
2476,2724.000,2276.000
2477,129.000,4871.000
2478,79.000,4921.000
2479,12570.000,7570.000
2480,163.000,4837.000
2481,101.000,4899.000
2482,34761.000,29761.000
2483,139.000,4861.000
2484,77.000,4923.000
2485,70.000,4930.000
2486,68.000,4932.000
2487,69.000,4931.000
2488,11999.000,6999.000
2489,150.000,4850.000
2490,77.000,4923.000
2491,14070.000,9070.000
2492,158.000,4842.000
2493,143.000,4857.000
2494,28670.000,23670.000
2495,160.000,4840.000
2496,82.000,4918.000
2497,85.000,4915.000
2498,90.000,4910.000
2499,98.000,4902.000
2500,20425.000,15425.000
2501,138.000,4862.000
2502,77.000,4923.000
2503,80.000,4920.000
2504,9629.000,4629.000
2505,140.000,4860.000
2506,30444.000,25444.000
2507,344.000,4656.000
2508,98.000,4902.000
2509,530.000,4470.000
2510,205.000,4795.000
2511,80.000,4920.000
2512,13483.000,8483.000
2513,162.000,4838.000
2514,92.000,4908.000
2515,30442.000,25442.000
2516,166.000,4834.000
2517,84.000,4916.000
2518,74.000,4926.000
2519,76.000,4924.000
2520,77.000,4923.000
2521,29729.000,24729.000
2522,245.000,4755.000
2523,91.000,4909.000
2524,89.000,4911.000
2525,84.000,4916.000
2526,86.000,4914.000
2527,14203.000,9203.000
2528,153.000,4847.000
2529,82.000,4918.000
2530,32797.000,27797.000
2531,251.000,4749.000
2532,486.000,4514.000
2533,149.000,4851.000
2534,162.000,4838.000
2535,83.000,4917.000
2536,81.000,4919.000
2537,14492.000,9492.000
2538,260.000,4740.000
2539,113.000,4887.000
2540,28380.000,23380.000
2541,123.000,4877.000
2542,75.000,4925.000
2543,69.000,4931.000
2544,64.000,4936.000
2545,64.000,4936.000
2546,15460.000,10460.000
2547,212.000,4788.000
2548,147.000,4853.000
2549,15560.000,10560.000
2550,141.000,4859.000
2551,85.000,4915.000
2552,14120.000,9120.000
2553,128.000,4872.000
2554,74.000,4926.000
2555,15302.000,10302.000
2556,133.000,4867.000
2557,79.000,4921.000
2558,13791.000,8791.000
2559,154.000,4846.000
2560,99.000,4901.000
2561,16018.000,11018.000
2562,173.000,4827.000
2563,93.000,4907.000
2564,16089.000,11089.000
2565,2115.000,2885.000
2566,123.000,4877.000
2567,11986.000,6986.000
2568,313.000,4687.000
2569,75.000,4925.000
2570,14748.000,9748.000
2571,162.000,4838.000
2572,82.000,4918.000
2573,2145.000,2855.000
2574,27761.000,22761.000
2575,138.000,4862.000
2576,77.000,4923.000
2577,73.000,4927.000
2578,77.000,4923.000
2579,48822.000,43822.000
2580,628.000,4372.000
2581,112.000,4888.000
2582,83.000,4917.000
2583,76.000,4924.000
2584,94.000,4906.000
2585,88.000,4912.000
2586,80.000,4920.000
2587,119.000,4881.000
2588,88.000,4912.000
2589,9507.000,4507.000
2590,150.000,4850.000
2591,14700.000,9700.000
2592,179.000,4821.000
2593,268.000,4732.000
2594,15245.000,10245.000
2595,174.000,4826.000
2596,154.000,4846.000
2597,14979.000,9979.000
2598,167.000,4833.000
2599,102.000,4898.000
2600,18152.000,13152.000
2601,143.000,4857.000
2602,74.000,4926.000
2603,79.000,4921.000
2604,11873.000,6873.000
2605,174.000,4826.000
2606,31459.000,26459.000
2607,154.000,4846.000
2608,102.000,4898.000
2609,99.000,4901.000
2610,89.000,4911.000
2611,195.000,4805.000
2612,103.000,4897.000
2613,30730.000,25730.000
2614,376.000,4624.000
2615,733.000,4267.000
2616,231.000,4769.000
2617,117.000,4883.000
2618,95.000,4905.000
2619,29128.000,24128.000
2620,202.000,4798.000
2621,122.000,4878.000
2622,142.000,4858.000
2623,98.000,4902.000
2624,86.000,4914.000
2625,28388.000,23388.000
2626,162.000,4838.000
2627,87.000,4913.000
2628,72.000,4928.000
2629,74.000,4926.000
2630,79.000,4921.000
2631,30247.000,25247.000
2632,156.000,4844.000
2633,196.000,4804.000
2634,104.000,4896.000
2635,180.000,4820.000
2636,82.000,4918.000
2637,1883.000,3117.000
2638,12049.000,7049.000
2639,129.000,4871.000
2640,16075.000,11075.000
2641,200.000,4800.000
2642,110.000,4890.000
2643,3086.000,1914.000
2644,12204.000,7204.000
2645,194.000,4806.000
2646,14637.000,9637.000
2647,296.000,4704.000
2648,78.000,4922.000
2649,14844.000,9844.000
2650,15593.000,10593.000
2651,154.000,4846.000
2652,661.000,4339.000
2653,256.000,4744.000
2654,93.000,4907.000
2655,86.000,4914.000
2656,29817.000,24817.000
2657,264.000,4736.000
2658,153.000,4847.000
2659,17161.000,12161.000
2660,590.000,4410.000
2661,124.000,4876.000
2662,90.000,4910.000
2663,90.000,4910.000
2664,86.000,4914.000
2665,27177.000,22177.000
2666,16196.000,11196.000
2667,115.000,4885.000
2668,88.000,4912.000
2669,136.000,4864.000
2670,86.000,4914.000
2671,76.000,4924.000
2672,71.000,4929.000
2673,70.000,4930.000
2674,14960.000,9960.000
2675,180.000,4820.000
2676,102.000,4898.000
2677,17743.000,12743.000
2678,709.000,4291.000
2679,292.000,4708.000
2680,97.000,4903.000
2681,10200.000,5200.000
2682,135.000,4865.000
2683,30654.000,25654.000
2684,150.000,4850.000
2685,96.000,4904.000
2686,90.000,4910.000
2687,81.000,4919.000
2688,77.000,4923.000
2689,14434.000,9434.000
2690,164.000,4836.000
2691,87.000,4913.000
2692,31999.000,26999.000
2693,144.000,4856.000
2694,93.000,4907.000
2695,81.000,4919.000
2696,80.000,4920.000
2697,77.000,4923.000
2698,78.000,4922.000
2699,34149.000,29149.000
2700,155.000,4845.000
2701,92.000,4908.000
2702,87.000,4913.000
2703,78.000,4922.000
2704,77.000,4923.000
2705,10421.000,5421.000
2706,252.000,4748.000
2707,89.000,4911.000
2708,30714.000,25714.000
2709,223.000,4777.000
2710,90.000,4910.000
2711,72.000,4928.000
2712,277.000,4723.000
2713,147.000,4853.000
2714,13148.000,8148.000
2715,159.000,4841.000
2716,104.000,4896.000
2717,15617.000,10617.000
2718,139.000,4861.000
2719,84.000,4916.000
2720,15604.000,10604.000
2721,141.000,4859.000
2722,92.000,4908.000
2723,29919.000,24919.000
2724,133.000,4867.000
2725,81.000,4919.000
2726,68.000,4932.000
2727,82.000,4918.000
2728,169.000,4831.000
2729,15223.000,10223.000
2730,146.000,4854.000
2731,122.000,4878.000
2732,16933.000,11933.000
2733,165.000,4835.000
2734,143.000,4857.000
2735,322.000,4678.000
2736,28332.000,23332.000
2737,162.000,4838.000
2738,98.000,4902.000
2739,93.000,4907.000
2740,88.000,4912.000
2741,78.000,4922.000
2742,30525.000,25525.000
2743,157.000,4843.000
2744,88.000,4912.000
2745,99.000,4901.000
2746,96.000,4904.000
2747,92.000,4908.000
2748,32141.000,27141.000
2749,125.000,4875.000
2750,85.000,4915.000
2751,90.000,4910.000
2752,1820.000,3180.000
2753,191.000,4809.000
2754,12679.000,7679.000
2755,246.000,4754.000
2756,234.000,4766.000
2757,16858.000,11858.000
2758,210.000,4790.000
2759,92.000,4908.000
2760,95.000,4905.000
2761,28271.000,23271.000
2762,177.000,4823.000
2763,100.000,4900.000
2764,100.000,4900.000
2765,86.000,4914.000
2766,142.000,4858.000
2767,14474.000,9474.000
2768,171.000,4829.000
2769,168.000,4832.000
2770,29551.000,24551.000
2771,5048.000,48.000
2772,144.000,4856.000
2773,84.000,4916.000
2774,87.000,4913.000
2775,103.000,4897.000
2776,25059.000,20059.000
2777,170.000,4830.000
2778,92.000,4908.000
2779,79.000,4921.000
2780,79.000,4921.000
2781,83.000,4917.000
2782,15517.000,10517.000
2783,150.000,4850.000
2784,85.000,4915.000
2785,33338.000,28338.000
2786,694.000,4306.000
2787,108.000,4892.000
2788,84.000,4916.000
2789,79.000,4921.000
2790,78.000,4922.000
2791,78.000,4922.000
2792,10248.000,5248.000
2793,222.000,4778.000
2794,30783.000,25783.000
2795,156.000,4844.000
2796,87.000,4913.000
2797,82.000,4918.000
2798,81.000,4919.000
2799,81.000,4919.000
2800,14149.000,9149.000
2801,180.000,4820.000
2802,152.000,4848.000
2803,17062.000,12062.000
2804,186.000,4814.000
2805,1181.000,3819.000
2806,135.000,4865.000
2807,12688.000,7688.000
2808,311.000,4689.000
2809,14375.000,9375.000
2810,153.000,4847.000
2811,120.000,4880.000
2812,14673.000,9673.000
2813,355.000,4645.000
2814,210.000,4790.000
2815,15793.000,10793.000
2816,281.000,4719.000
2817,549.000,4451.000
2818,13819.000,8819.000
2819,279.000,4721.000
2820,109.000,4891.000
2821,93.000,4907.000
2822,31067.000,26067.000
2823,164.000,4836.000
2824,93.000,4907.000
2825,93.000,4907.000
2826,842.000,4158.000
2827,117.000,4883.000
2828,13836.000,8836.000
2829,156.000,4844.000
2830,160.000,4840.000
2831,30967.000,25967.000
2832,153.000,4847.000
2833,140.000,4860.000
2834,104.000,4896.000
2835,105.000,4895.000
2836,15303.000,10303.000
2837,753.000,4247.000
2838,87.000,4913.000
2839,75.000,4925.000
2840,2474.000,2526.000
2841,12089.000,7089.000
2842,127.000,4873.000
2843,2702.000,2298.000
2844,29131.000,24131.000
2845,188.000,4812.000
2846,523.000,4477.000
2847,536.000,4464.000
2848,167.000,4833.000
2849,121.000,4879.000
2850,28521.000,23521.000
2851,158.000,4842.000
2852,110.000,4890.000
2853,111.000,4889.000
2854,111.000,4889.000
2855,835.000,4165.000
2856,29477.000,24477.000
2857,164.000,4836.000
2858,171.000,4829.000
2859,170.000,4830.000
2860,87.000,4913.000
2861,83.000,4917.000
2862,28858.000,23858.000
2863,141.000,4859.000
2864,79.000,4921.000
2865,17504.000,12504.000
2866,12856.000,7856.000
2867,106.000,4894.000
2868,89.000,4911.000
2869,94.000,4906.000
2870,74.000,4926.000
2871,2636.000,2364.000
2872,148.000,4852.000
2873,76.000,4924.000
2874,66.000,4934.000
2875,30138.000,25138.000
2876,165.000,4835.000
2877,87.000,4913.000
2878,78.000,4922.000
2879,79.000,4921.000
2880,79.000,4921.000
2881,13313.000,8313.000
2882,147.000,4853.000
2883,2043.000,2957.000
2884,45882.000,40882.000
2885,156.000,4844.000
2886,80.000,4920.000
2887,90.000,4910.000
2888,83.000,4917.000
2889,78.000,4922.000
2890,78.000,4922.000
2891,77.000,4923.000
2892,77.000,4923.000
2893,28226.000,23226.000
2894,169.000,4831.000
2895,95.000,4905.000
2896,83.000,4917.000
2897,82.000,4918.000
2898,82.000,4918.000
2899,30897.000,25897.000
2900,160.000,4840.000
2901,101.000,4899.000
2902,85.000,4915.000
2903,85.000,4915.000
2904,78.000,4922.000
2905,16303.000,11303.000
2906,144.000,4856.000
2907,82.000,4918.000
2908,3734.000,1266.000
2909,11196.000,6196.000
2910,154.000,4846.000
2911,15667.000,10667.000
2912,169.000,4831.000
2913,98.000,4902.000
2914,91.000,4909.000
2915,14400.000,9400.000
2916,151.000,4849.000
2917,91.000,4909.000
2918,16899.000,11899.000
2919,284.000,4716.000
2920,218.000,4782.000
2921,27785.000,22785.000
2922,165.000,4835.000
2923,116.000,4884.000
2924,93.000,4907.000
2925,84.000,4916.000
2926,92.000,4908.000
2927,30090.000,25090.000
2928,172.000,4828.000
2929,95.000,4905.000
2930,89.000,4911.000
2931,90.000,4910.000
2932,91.000,4909.000
2933,30089.000,25089.000
2934,209.000,4791.000
2935,168.000,4832.000
2936,85.000,4915.000
2937,81.000,4919.000
2938,75.000,4925.000
2939,32597.000,27597.000
2940,189.000,4811.000
2941,83.000,4917.000
2942,76.000,4924.000
2943,85.000,4915.000
2944,81.000,4919.000
2945,76.000,4924.000
2946,27299.000,22299.000
2947,154.000,4846.000
2948,16974.000,11974.000
2949,167.000,4833.000
2950,207.000,4793.000
2951,199.000,4801.000
2952,105.000,4895.000
2953,77.000,4923.000
2954,78.000,4922.000
2955,14495.000,9495.000
2956,270.000,4730.000
2957,99.000,4901.000
2958,29836.000,24836.000
2959,181.000,4819.000
2960,96.000,4904.000
2961,14636.000,9636.000
2962,206.000,4794.000
2963,111.000,4889.000
2964,94.000,4906.000
2965,66.000,4934.000
2966,50.000,4950.000
2967,15285.000,10285.000
2968,191.000,4809.000
2969,123.000,4877.000
2970,15216.000,10216.000
2971,198.000,4802.000
2972,112.000,4888.000
2973,30841.000,25841.000
2974,165.000,4835.000
2975,92.000,4908.000
2976,2552.000,2448.000
2977,160.000,4840.000
2978,83.000,4917.000
2979,71.000,4929.000
2980,26829.000,21829.000
2981,142.000,4858.000
2982,17284.000,12284.000
2983,134.000,4866.000
2984,128.000,4872.000
2985,102.000,4898.000
2986,84.000,4916.000
2987,150.000,4850.000
2988,46173.000,41173.000
2989,415.000,4585.000
2990,1925.000,3075.000
2991,106.000,4894.000
2992,84.000,4916.000
2993,79.000,4921.000
2994,82.000,4918.000
2995,92.000,4908.000
2996,77.000,4923.000
2997,240.000,4760.000
2998,27312.000,22312.000
2999,157.000,4843.000
3000,85.000,4915.000
3001,92.000,4908.000
3002,81.000,4919.000
3003,87.000,4913.000
3004,15654.000,10654.000
3005,1054.000,3946.000
3006,110.000,4890.000
3007,12911.000,7911.000
3008,155.000,4845.000
3009,86.000,4914.000
3010,16959.000,11959.000
3011,187.000,4813.000
3012,170.000,4830.000
3013,97.000,4903.000
3014,30238.000,25238.000
3015,135.000,4865.000
3016,87.000,4913.000
3017,78.000,4922.000
3018,80.000,4920.000
3019,88.000,4912.000
3020,13904.000,8904.000
3021,181.000,4819.000
3022,93.000,4907.000
3023,16943.000,11943.000
3024,183.000,4817.000
3025,95.000,4905.000
3026,27948.000,22948.000
3027,166.000,4834.000
3028,132.000,4868.000
3029,91.000,4909.000
3030,102.000,4898.000
3031,97.000,4903.000
3032,16932.000,11932.000
3033,180.000,4820.000
3034,109.000,4891.000
3035,13720.000,8720.000
3036,189.000,4811.000
3037,81.000,4919.000
3038,15371.000,10371.000
3039,136.000,4864.000
3040,85.000,4915.000
3041,19056.000,14056.000
3042,166.000,4834.000
3043,97.000,4903.000
3044,84.000,4916.000
3045,25624.000,20624.000
3046,204.000,4796.000
3047,86.000,4914.000
3048,76.000,4924.000
3049,77.000,4923.000
3050,5617.000,617.000
3051,23844.000,18844.000
3052,161.000,4839.000
3053,101.000,4899.000
3054,78.000,4922.000
3055,78.000,4922.000
3056,32211.000,27211.000
3057,339.000,4661.000
3058,1868.000,3132.000
3059,228.000,4772.000
3060,90.000,4910.000
3061,123.000,4877.000
3062,12731.000,7731.000
3063,148.000,4852.000
3064,89.000,4911.000
3065,91.000,4909.000
3066,14414.000,9414.000
3067,146.000,4854.000
3068,101.000,4899.000
3069,30578.000,25578.000
3070,18142.000,13142.000
3071,101.000,4899.000
3072,74.000,4926.000
3073,67.000,4933.000
3074,77.000,4923.000
3075,69.000,4931.000
3076,82.000,4918.000
3077,68.000,4932.000
3078,11782.000,6782.000
3079,175.000,4825.000
3080,94.000,4906.000
3081,16606.000,11606.000
3082,13905.000,8905.000
3083,192.000,4808.000
3084,152.000,4848.000
3085,88.000,4912.000
3086,83.000,4917.000
3087,19895.000,14895.000
3088,145.000,4855.000
3089,85.000,4915.000
3090,85.000,4915.000
