ciclo,periodo_us,jitter_abs_us
6034,39.000,4961.000
6035,26303.000,21303.000
6036,107.000,4893.000
6037,49.000,4951.000
6038,73.000,4927.000
6039,46.000,4954.000
6040,38014.000,33014.000
6041,66.000,4934.000
6042,38.000,4962.000
6043,34.000,4966.000
6044,34.000,4966.000
6045,31.000,4969.000
6046,33.000,4967.000
6047,31.000,4969.000
6048,26461.000,21461.000
6049,90.000,4910.000
6050,51.000,4949.000
6051,42.000,4958.000
6052,54.000,4946.000
6053,24010.000,19010.000
6054,80.000,4920.000
6055,40.000,4960.000
6056,34.000,4966.000
6057,166.000,4834.000
6058,19208.000,14208.000
6059,89.000,4911.000
6060,51.000,4949.000
6061,34.000,4966.000
6062,29687.000,24687.000
6063,56.000,4944.000
6064,38.000,4962.000
6065,33.000,4967.000
6066,32.000,4968.000
6067,44.000,4956.000
6068,28839.000,23839.000
6069,81.000,4919.000
6070,43.000,4957.000
6071,35.000,4965.000
6072,32.000,4968.000
6073,34.000,4966.000
6074,19892.000,14892.000
6075,63.000,4937.000
6076,34.000,4966.000
6077,32.000,4968.000
6078,9582.000,4582.000
6079,62.000,4938.000
6080,32195.000,27195.000
6081,87.000,4913.000
6082,52.000,4948.000
6083,44.000,4956.000
6084,38.000,4962.000
6085,34.000,4966.000
6086,13774.000,8774.000
6087,62.000,4938.000
6088,34.000,4966.000
6089,29798.000,24798.000
6090,74.000,4926.000
6091,36.000,4964.000
6092,30.000,4970.000
6093,29.000,4971.000
6094,29.000,4971.000
6095,38392.000,33392.000
6096,93.000,4907.000
6097,86.000,4914.000
6098,49.000,4951.000
6099,44.000,4956.000
6100,52.000,4948.000
6101,40.000,4960.000
6102,41.000,4959.000
6103,26764.000,21764.000
6104,60.000,4940.000
6105,41.000,4959.000
6106,42.000,4958.000
6107,39.000,4961.000
6108,31314.000,26314.000
6109,115.000,4885.000
6110,359.000,4641.000
6111,41.000,4959.000
6112,37.000,4963.000
6113,45.000,4955.000
6114,16003.000,11003.000
6115,75.000,4925.000
6116,47.000,4953.000
6117,55.000,4945.000
6118,41984.000,36984.000
6119,75.000,4925.000
6120,38.000,4962.000
6121,34.000,4966.000
6122,33.000,4967.000
6123,34.000,4966.000
6124,55.000,4945.000
6125,117.000,4883.000
6126,14551.000,9551.000
6127,114.000,4886.000
6128,40.000,4960.000
6129,32429.000,27429.000
6130,91.000,4909.000
6131,53.000,4947.000
6132,38.000,4962.000
6133,42.000,4958.000
6134,32.000,4968.000
6135,31.000,4969.000
6136,29027.000,24027.000
6137,81.000,4919.000
6138,34.000,4966.000
6139,31.000,4969.000
6140,32.000,4968.000
6141,34006.000,29006.000
6142,75.000,4925.000
6143,38.000,4962.000
6144,51.000,4949.000
6145,104.000,4896.000
6146,36.000,4964.000
6147,28.000,4972.000
6148,8820.000,3820.000
6149,76.000,4924.000
6150,17114.000,12114.000
6151,225.000,4775.000
6152,159.000,4841.000
6153,41.000,4959.000
6154,15769.000,10769.000
6155,92.000,4908.000
6156,39.000,4961.000
6157,15937.000,10937.000
6158,135.000,4865.000
6159,36.000,4964.000
6160,29373.000,24373.000
6161,246.000,4754.000
6162,40.000,4960.000
6163,35.000,4965.000
6164,34.000,4966.000
6165,36.000,4964.000
6166,30220.000,25220.000
6167,85.000,4915.000
6168,51.000,4949.000
6169,34.000,4966.000
6170,31.000,4969.000
6171,37.000,4963.000
6172,12843.000,7843.000
6173,79.000,4921.000
6174,57.000,4943.000
6175,30206.000,25206.000
6176,99.000,4901.000
6177,92.000,4908.000
6178,15147.000,10147.000
6179,67.000,4933.000
6180,34.000,4966.000
6181,30.000,4970.000
6182,33.000,4967.000
6183,29.000,4971.000
6184,31960.000,26960.000
6185,127.000,4873.000
6186,43.000,4957.000
6187,34.000,4966.000
6188,34.000,4966.000
6189,33.000,4967.000
6190,14925.000,9925.000
6191,59.000,4941.000
6192,32.000,4968.000
6193,16732.000,11732.000
6194,68.000,4932.000
6195,41.000,4959.000
6196,40.000,4960.000
6197,29798.000,24798.000
6198,131.000,4869.000
6199,256.000,4744.000
6200,20016.000,15016.000
6201,132.000,4868.000
6202,42.000,4958.000
6203,69.000,4931.000
6204,44.000,4956.000
6205,66.000,4934.000
6206,39.000,4961.000
6207,12269.000,7269.000
6208,78.000,4922.000
6209,30514.000,25514.000
6210,74.000,4926.000
6211,43.000,4957.000
6212,40.000,4960.000
6213,50.000,4950.000
6214,38.000,4962.000
6215,11220.000,6220.000
6216,87.000,4913.000
6217,60.000,4940.000
6218,31592.000,26592.000
6219,65.000,4935.000
6220,41.000,4959.000
6221,34.000,4966.000
6222,14941.000,9941.000
6223,226.000,4774.000
6224,51.000,4949.000
6225,35.000,4965.000
6226,34.000,4966.000
6227,30283.000,25283.000
6228,128.000,4872.000
6229,49.000,4951.000
6230,40.000,4960.000
6231,49.000,4951.000
6232,39.000,4961.000
6233,15294.000,10294.000
6234,384.000,4616.000
6235,74.000,4926.000
6236,34872.000,29872.000
6237,66.000,4934.000
6238,37.000,4963.000
6239,829.000,4171.000
6240,84.000,4916.000
6241,39.000,4961.000
6242,78.000,4922.000
6243,24542.000,19542.000
6244,104.000,4896.000
6245,46.000,4954.000
6246,184.000,4816.000
6247,41.000,4959.000
6248,38.000,4962.000
6249,15931.000,10931.000
6250,103.000,4897.000
6251,43.000,4957.000
6252,30847.000,25847.000
6253,69.000,4931.000
6254,39.000,4961.000
6255,15964.000,10964.000
6256,92.000,4908.000
6257,63.000,4937.000
6258,64.000,4936.000
6259,34.000,4966.000
6260,32.000,4968.000
6261,14162.000,9162.000
6262,83.000,4917.000
6263,46.000,4954.000
6264,15993.000,10993.000
6265,86.000,4914.000
6266,37.000,4963.000
6267,30121.000,25121.000
6268,68.000,4932.000
6269,40.000,4960.000
6270,114.000,4886.000
6271,61.000,4939.000
6272,43.000,4957.000
6273,17090.000,12090.000
6274,14940.000,9940.000
6275,77.000,4923.000
6276,56.000,4944.000
6277,54.000,4946.000
6278,33.000,4967.000
6279,34.000,4966.000
6280,14184.000,9184.000
6281,93.000,4907.000
6282,43.000,4957.000
6283,15958.000,10958.000
6284,88.000,4912.000
6285,40.000,4960.000
6286,13094.000,8094.000
6287,128.000,4872.000
6288,30019.000,25019.000
6289,93.000,4907.000
6290,84.000,4916.000
6291,45.000,4955.000
6292,36.000,4964.000
6293,35.000,4965.000
6294,35.000,4965.000
6295,15858.000,10858.000
6296,81.000,4919.000
6297,56.000,4944.000
6298,30358.000,25358.000
6299,85.000,4915.000
6300,51.000,4949.000
6301,37.000,4963.000
6302,39.000,4961.000
6303,33.000,4967.000
6304,28423.000,23423.000
6305,82.000,4918.000
6306,46.000,4954.000
6307,35.000,4965.000
6308,33.000,4967.000
6309,42.000,4958.000
6310,14825.000,9825.000
6311,201.000,4799.000
6312,95.000,4905.000
6313,34680.000,29680.000
6314,84.000,4916.000
6315,41.000,4959.000
6316,37.000,4963.000
6317,36.000,4964.000
6318,34.000,4966.000
6319,33.000,4967.000
6320,25662.000,20662.000
6321,109.000,4891.000
6322,57.000,4943.000
6323,39.000,4961.000
6324,33.000,4967.000
6325,31368.000,26368.000
6326,74.000,4926.000
6327,42.000,4958.000
6328,37.000,4963.000
6329,37.000,4963.000
6330,35.000,4965.000
6331,13704.000,8704.000
6332,472.000,4528.000
6333,64.000,4936.000
6334,16572.000,11572.000
6335,83.000,4917.000
6336,52.000,4948.000
6337,14931.000,9931.000
6338,61.000,4939.000
6339,37.000,4963.000
6340,14811.000,9811.000
6341,72.000,4928.000
6342,39.000,4961.000
6343,19356.000,14356.000
6344,130.000,4870.000
6345,57.000,4943.000
6346,35.000,4965.000
6347,11157.000,6157.000
6348,92.000,4908.000
6349,157.000,4843.000
6350,30849.000,25849.000
6351,73.000,4927.000
6352,39.000,4961.000
6353,33.000,4967.000
6354,34.000,4966.000
6355,35.000,4965.000
6356,33446.000,28446.000
6357,65.000,4935.000
6358,38.000,4962.000
6359,51.000,4949.000
6360,51.000,4949.000
6361,42.000,4958.000
6362,12068.000,7068.000
6363,94.000,4906.000
6364,40.000,4960.000
6365,18119.000,13119.000
6366,67.000,4933.000
6367,73.000,4927.000
6368,33.000,4967.000
6369,51971.000,46971.000
6370,85.000,4915.000
6371,43.000,4957.000
6372,146.000,4854.000
6373,38.000,4962.000
6374,62.000,4938.000
6375,37.000,4963.000
6376,35.000,4965.000
6377,33.000,4967.000
6378,35.000,4965.000
6379,10011.000,5011.000
6380,66.000,4934.000
6381,14419.000,9419.000
6382,57.000,4943.000
6383,29.000,4971.000
6384,29965.000,24965.000
6385,168.000,4832.000
6386,62.000,4938.000
6387,40.000,4960.000
6388,38.000,4962.000
6389,32.000,4968.000
6390,33232.000,28232.000
6391,86.000,4914.000
6392,47.000,4953.000
6393,47.000,4953.000
6394,41.000,4959.000
6395,38.000,4962.000
6396,37.000,4963.000
6397,26480.000,21480.000
6398,92.000,4908.000
6399,65.000,4935.000
6400,31.000,4969.000
6401,31.000,4969.000
6402,29710.000,24710.000
6403,178.000,4822.000
6404,44.000,4956.000
6405,32.000,4968.000
6406,30.000,4970.000
6407,31.000,4969.000
6408,15074.000,10074.000
6409,15334.000,10334.000
6410,85.000,4915.000
6411,46.000,4954.000
6412,40.000,4960.000
6413,35.000,4965.000
6414,16057.000,11057.000
6415,72.000,4928.000
6416,45.000,4955.000
6417,16602.000,11602.000
6418,71.000,4929.000
6419,45.000,4955.000
6420,45.000,4955.000
6421,29272.000,24272.000
6422,95.000,4905.000
6423,44.000,4956.000
6424,39.000,4961.000
6425,38.000,4962.000
6426,92.000,4908.000
6427,13529.000,8529.000
6428,76.000,4924.000
6429,18523.000,13523.000
6430,14147.000,9147.000
6431,83.000,4917.000
6432,63.000,4937.000
6433,37.000,4963.000
6434,35.000,4965.000
6435,33.000,4967.000
6436,16229.000,11229.000
6437,73.000,4927.000
6438,45.000,4955.000
6439,35922.000,30922.000
6440,72.000,4928.000
6441,35.000,4965.000
6442,96.000,4904.000
6443,37.000,4963.000
6444,37.000,4963.000
6445,32.000,4968.000
6446,34.000,4966.000
6447,9011.000,4011.000
6448,21387.000,16387.000
6449,62.000,4938.000
6450,37.000,4963.000
6451,34.000,4966.000
6452,21184.000,16184.000
6453,163.000,4837.000
6454,38.000,4962.000
6455,36.000,4964.000
6456,34.000,4966.000
6457,33562.000,28562.000
6458,79.000,4921.000
6459,39.000,4961.000
6460,45.000,4955.000
6461,39.000,4961.000
6462,35.000,4965.000
6463,35.000,4965.000
6464,32172.000,27172.000
6465,108.000,4892.000
6466,213.000,4787.000
6467,59.000,4941.000
6468,97.000,4903.000
6469,36.000,4964.000
6470,29526.000,24526.000
6471,100.000,4900.000
6472,36.000,4964.000
6473,54.000,4946.000
6474,48.000,4952.000
6475,37.000,4963.000
6476,14937.000,9937.000
6477,77.000,4923.000
6478,51.000,4949.000
6479,30189.000,25189.000
6480,87.000,4913.000
6481,46.000,4954.000
6482,41.000,4959.000
6483,38.000,4962.000
6484,36.000,4964.000
6485,15872.000,10872.000
6486,79.000,4921.000
6487,49.000,4951.000
6488,34.000,4966.000
6489,28911.000,23911.000
6490,236.000,4764.000
6491,52.000,4948.000
6492,37.000,4963.000
6493,35.000,4965.000
6494,14064.000,9064.000
6495,82.000,4918.000
6496,42.000,4958.000
6497,17798.000,12798.000
6498,145.000,4855.000
6499,51.000,4949.000
6500,38.000,4962.000
6501,29149.000,24149.000
6502,79.000,4921.000
6503,37.000,4963.000
6504,31.000,4969.000
6505,35.000,4965.000
6506,30.000,4970.000
6507,30613.000,25613.000
6508,89.000,4911.000
6509,51.000,4949.000
6510,38.000,4962.000
6511,45.000,4955.000
6512,39.000,4961.000
6513,16737.000,11737.000
6514,61.000,4939.000
6515,22.000,4978.000
6516,14777.000,9777.000
6517,115.000,4885.000
6518,39.000,4961.000
6519,29144.000,24144.000
6520,87.000,4913.000
6521,50.000,4950.000
6522,39.000,4961.000
6523,37.000,4963.000
6524,43.000,4957.000
6525,15707.000,10707.000
6526,73.000,4927.000
6527,4353.000,647.000
6528,11056.000,6056.000
6529,80.000,4920.000
6530,49.000,4951.000
6531,15812.000,10812.000
6532,80.000,4920.000
6533,45.000,4955.000
6534,48.000,4952.000
6535,14225.000,9225.000
6536,89.000,4911.000
6537,14243.000,9243.000
6538,97.000,4903.000
6539,45.000,4955.000
6540,15921.000,10921.000
6541,70.000,4930.000
6542,39.000,4961.000
6543,13376.000,8376.000
6544,81.000,4919.000
6545,40.000,4960.000
6546,15989.000,10989.000
6547,76.000,4924.000
6548,44.000,4956.000
6549,15536.000,10536.000
6550,79.000,4921.000
6551,46.000,4954.000
6552,45.000,4955.000
6553,14434.000,9434.000
6554,109.000,4891.000
6555,45.000,4955.000
6556,15461.000,10461.000
6557,75.000,4925.000
6558,44.000,4956.000
6559,29318.000,24318.000
6560,79.000,4921.000
6561,41.000,4959.000
6562,34.000,4966.000
6563,51.000,4949.000
6564,32.000,4968.000
6565,33228.000,28228.000
6566,71.000,4929.000
6567,51.000,4949.000
6568,13357.000,8357.000
6569,821.000,4179.000
6570,73.000,4927.000
6571,35.000,4965.000
6572,33.000,4967.000
6573,32.000,4968.000
6574,13354.000,8354.000
6575,120.000,4880.000
6576,50.000,4950.000
6577,31735.000,26735.000
6578,68.000,4932.000
6579,35.000,4965.000
6580,15832.000,10832.000
6581,88.000,4912.000
6582,79.000,4921.000
6583,46.000,4954.000
6584,34.000,4966.000
6585,35.000,4965.000
6586,14784.000,9784.000
6587,72.000,4928.000
6588,69.000,4931.000
6589,16925.000,11925.000
6590,298.000,4702.000
6591,118.000,4882.000
6592,39.000,4961.000
6593,28304.000,23304.000
6594,76.000,4924.000
6595,39.000,4961.000
6596,34.000,4966.000
6597,32.000,4968.000
6598,35.000,4965.000
6599,30109.000,25109.000
6600,65.000,4935.000
6601,35.000,4965.000
6602,35.000,4965.000
6603,31.000,4969.000
6604,29.000,4971.000
6605,31091.000,26091.000
6606,306.000,4694.000
6607,47.000,4953.000
6608,37.000,4963.000
6609,35.000,4965.000
6610,30.000,4970.000
6611,35243.000,30243.000
6612,86.000,4914.000
6613,54.000,4946.000
6614,36.000,4964.000
6615,33.000,4967.000
6616,33.000,4967.000
6617,32.000,4968.000
6618,13332.000,8332.000
6619,67.000,4933.000
6620,39.000,4961.000
6621,32504.000,27504.000
6622,61.000,4939.000
6623,35.000,4965.000
6624,10313.000,5313.000
6625,72.000,4928.000
6626,39.000,4961.000
6627,41.000,4959.000
6628,52.000,4948.000
6629,16060.000,11060.000
6630,112.000,4888.000
6631,48.000,4952.000
6632,42.000,4958.000
6633,31207.000,26207.000
6634,61.000,4939.000
6635,47.000,4953.000
6636,36.000,4964.000
6637,33.000,4967.000
6638,34.000,4966.000
6639,25152.000,20152.000
6640,119.000,4881.000
6641,97.000,4903.000
6642,38.000,4962.000
6643,32.000,4968.000
6644,19593.000,14593.000
6645,138.000,4862.000
6646,43.000,4957.000
6647,31.000,4969.000
6648,29794.000,24794.000
6649,72.000,4928.000
6650,40.000,4960.000
6651,30.000,4970.000
6652,19.000,4981.000
6653,19.000,4981.000
6654,14606.000,9606.000
6655,88.000,4912.000
6656,43.000,4957.000
6657,15534.000,10534.000
6658,195.000,4805.000
6659,45.000,4955.000
6660,14293.000,9293.000
6661,81.000,4919.000
6662,75.000,4925.000
6663,14936.000,9936.000
6664,104.000,4896.000
6665,48.000,4952.000
6666,18856.000,13856.000
6667,62.000,4938.000
6668,34.000,4966.000
6669,11958.000,6958.000
6670,81.000,4919.000
6671,45.000,4955.000
6672,14651.000,9651.000
6673,79.000,4921.000
6674,37.000,4963.000
6675,15500.000,10500.000
6676,84.000,4916.000
6677,39.000,4961.000
6678,15724.000,10724.000
6679,117.000,4883.000
6680,42.000,4958.000
6681,15713.000,10713.000
6682,353.000,4647.000
6683,106.000,4894.000
6684,14620.000,9620.000
6685,253.000,4747.000
6686,39.000,4961.000
6687,31.000,4969.000
6688,31078.000,26078.000
6689,64.000,4936.000
6690,32.000,4968.000
6691,28.000,4972.000
6692,28.000,4972.000
6693,30.000,4970.000
6694,30874.000,25874.000
6695,409.000,4591.000
6696,40.000,4960.000
6697,35.000,4965.000
6698,34.000,4966.000
6699,32.000,4968.000
6700,14799.000,9799.000
6701,67.000,4933.000
6702,39.000,4961.000
6703,16853.000,11853.000
6704,75.000,4925.000
6705,39.000,4961.000
6706,35.000,4965.000
6707,29297.000,24297.000
6708,83.000,4917.000
6709,63.000,4937.000
6710,46.000,4954.000
6711,38.000,4962.000
6712,32518.000,27518.000
6713,137.000,4863.000
6714,50.000,4950.000
6715,53.000,4947.000
6716,38.000,4962.000
6717,35.000,4965.000
6718,39.000,4961.000
6719,13762.000,8762.000
6720,134.000,4866.000
6721,46.000,4954.000
6722,14879.000,9879.000
6723,82.000,4918.000
6724,37.000,4963.000
6725,30044.000,25044.000
6726,8420.000,3420.000
6727,65.000,4935.000
6728,31.000,4969.000
6729,29.000,4971.000
6730,29.000,4971.000
6731,23885.000,18885.000
6732,169.000,4831.000
6733,53.000,4947.000
6734,36.000,4964.000
6735,33.000,4967.000
6736,103.000,4897.000
6737,14591.000,9591.000
6738,78.000,4922.000
6739,73.000,4927.000
6740,15232.000,10232.000
6741,68.000,4932.000
6742,41.000,4959.000
6743,15948.000,10948.000
6744,67.000,4933.000
6745,61.000,4939.000
6746,14550.000,9550.000
6747,91.000,4909.000
6748,45.000,4955.000
6749,36.000,4964.000
6750,30722.000,25722.000
6751,70.000,4930.000
6752,37.000,4963.000
6753,30.000,4970.000
6754,31.000,4969.000
6755,32.000,4968.000
6756,13500.000,8500.000
6757,15929.000,10929.000
6758,109.000,4891.000
6759,52.000,4948.000
6760,37.000,4963.000
6761,635.000,4365.000
6762,24874.000,19874.000
6763,84.000,4916.000
6764,64.000,4936.000
6765,80.000,4920.000
6766,250.000,4750.000
6767,22835.000,17835.000
6768,71.000,4929.000
6769,42.000,4958.000
6770,45.000,4955.000
6771,15149.000,10149.000
6772,97.000,4903.000
6773,50.000,4950.000
6774,44.000,4956.000
6775,38550.000,33550.000
6776,92.000,4908.000
6777,49.000,4951.000
6778,35.000,4965.000
6779,33.000,4967.000
6780,33.000,4967.000
6781,32.000,4968.000
6782,24460.000,19460.000
6783,83.000,4917.000
6784,39.000,4961.000
6785,35.000,4965.000
6786,33.000,4967.000
6787,30451.000,25451.000
6788,50.000,4950.000
6789,36.000,4964.000
6790,114.000,4886.000
6791,2527.000,2473.000
6792,70.000,4930.000
6793,8877.000,3877.000
6794,73.000,4927.000
6795,37.000,4963.000
6796,37610.000,32610.000
6797,72.000,4928.000
6798,88.000,4912.000
6799,87.000,4913.000
6800,43.000,4957.000
6801,32.000,4968.000
6802,29.000,4971.000
6803,12117.000,7117.000
6804,60.000,4940.000
6805,34.000,4966.000
6806,32076.000,27076.000
6807,98.000,4902.000
6808,45.000,4955.000
6809,41.000,4959.000
6810,35.000,4965.000
6811,33.000,4967.000
6812,27169.000,22169.000
6813,92.000,4908.000
6814,43.000,4957.000
6815,35.000,4965.000
6816,33.000,4967.000
6817,31.000,4969.000
6818,29980.000,24980.000
6819,111.000,4889.000
6820,44.000,4956.000
6821,38.000,4962.000
6822,38.000,4962.000
6823,31.000,4969.000
6824,17056.000,12056.000
6825,63.000,4937.000
6826,35680.000,30680.000
6827,78.000,4922.000
6828,56.000,4944.000
6829,34.000,4966.000
6830,56.000,4944.000
6831,39.000,4961.000
6832,34.000,4966.000
6833,33.000,4967.000
6834,20559.000,15559.000
6835,32072.000,27072.000
6836,60.000,4940.000
6837,44.000,4956.000
6838,40.000,4960.000
6839,41.000,4959.000
6840,39.000,4961.000
6841,40.000,4960.000
6842,32.000,4968.000
6843,36.000,4964.000
6844,39.000,4961.000
6845,14856.000,9856.000
6846,96.000,4904.000
6847,38.000,4962.000
6848,33545.000,28545.000
6849,82.000,4918.000
6850,56.000,4944.000
6851,38.000,4962.000
6852,36.000,4964.000
6853,36.000,4964.000
6854,39.000,4961.000
6855,25313.000,20313.000
6856,97.000,4903.000
6857,43.000,4957.000
6858,34.000,4966.000
6859,32.000,4968.000
6860,30651.000,25651.000
6861,365.000,4635.000
6862,44.000,4956.000
6863,139.000,4861.000
6864,34.000,4966.000
6865,32.000,4968.000
6866,31337.000,26337.000
6867,72.000,4928.000
6868,48.000,4952.000
6869,38.000,4962.000
6870,38.000,4962.000
6871,36.000,4964.000
6872,14826.000,9826.000
6873,89.000,4911.000
6874,55.000,4945.000
6875,17923.000,12923.000
6876,247.000,4753.000
6877,131.000,4869.000
6878,30318.000,25318.000
6879,73.000,4927.000
6880,72.000,4928.000
6881,46.000,4954.000
6882,32.000,4968.000
6883,32.000,4968.000
6884,31.000,4969.000
6885,24745.000,19745.000
6886,75.000,4925.000
6887,45.000,4955.000
6888,34.000,4966.000
6889,37.000,4963.000
6890,15079.000,10079.000
6891,60.000,4940.000
6892,35.000,4965.000
6893,15297.000,10297.000
6894,53.000,4947.000
6895,38.000,4962.000
6896,16232.000,11232.000
6897,115.000,4885.000
6898,60.000,4940.000
6899,33029.000,28029.000
6900,79.000,4921.000
6901,40.000,4960.000
6902,34.000,4966.000
6903,48.000,4952.000
6904,42.000,4958.000
6905,48.000,4952.000
6906,40665.000,35665.000
6907,67.000,4933.000
6908,35.000,4965.000
6909,34.000,4966.000
6910,30.000,4970.000
6911,70.000,4930.000
6912,63.000,4937.000
6913,221.000,4779.000
6914,2378.000,2622.000
6915,32320.000,27320.000
6916,81.000,4919.000
6917,49.000,4951.000
6918,95.000,4905.000
6919,49.000,4951.000
6920,43.000,4957.000
6921,12868.000,7868.000
6922,82.000,4918.000
6923,41.000,4959.000
6924,17594.000,12594.000
6925,95.000,4905.000
6926,71.000,4929.000
6927,47.000,4953.000
6928,31553.000,26553.000
6929,76.000,4924.000
6930,38.000,4962.000
6931,31.000,4969.000
6932,39.000,4961.000
6933,48.000,4952.000
6934,13139.000,8139.000
6935,65.000,4935.000
6936,39.000,4961.000
6937,32169.000,27169.000
6938,60.000,4940.000
6939,32.000,4968.000
6940,32.000,4968.000
6941,31.000,4969.000
6942,30.000,4970.000
6943,15026.000,10026.000
6944,76.000,4924.000
6945,49.000,4951.000
6946,14561.000,9561.000
6947,82.000,4918.000
6948,42.000,4958.000
6949,14069.000,9069.000
6950,99.000,4901.000
6951,45.000,4955.000
6952,31039.000,26039.000
6953,64.000,4936.000
6954,33.000,4967.000
6955,33.000,4967.000
6956,33.000,4967.000
6957,32.000,4968.000
6958,13918.000,8918.000
6959,104.000,4896.000
6960,43.000,4957.000
6961,33983.000,28983.000
6962,61.000,4939.000
6963,37.000,4963.000
6964,34.000,4966.000
6965,34.000,4966.000
6966,36.000,4964.000
6967,36.000,4964.000
6968,13500.000,8500.000
6969,69.000,4931.000
6970,13624.000,8624.000
6971,94.000,4906.000
6972,41.000,4959.000
6973,20387.000,15387.000
6974,75.000,4925.000
6975,34.000,4966.000
6976,33.000,4967.000
6977,11461.000,6461.000
6978,73.000,4927.000
6979,43.000,4957.000
6980,31943.000,26943.000
6981,78.000,4922.000
6982,47.000,4953.000
6983,113.000,4887.000
6984,44.000,4956.000
6985,399.000,4601.000
6986,31180.000,26180.000
6987,86.000,4914.000
6988,48.000,4952.000
6989,37.000,4963.000
6990,34.000,4966.000
6991,33.000,4967.000
6992,12351.000,7351.000
6993,60.000,4940.000
6994,37.000,4963.000
6995,29685.000,24685.000
6996,373.000,4627.000
6997,42.000,4958.000
6998,36.000,4964.000
6999,30.000,4970.000
7000,32.000,4968.000
7001,15233.000,10233.000
7002,80.000,4920.000
7003,47.000,4953.000
7004,15810.000,10810.000
7005,74.000,4926.000
7006,41.000,4959.000
7007,13976.000,8976.000
7008,86.000,4914.000
7009,111.000,4889.000
7010,31969.000,26969.000
7011,95.000,4905.000
7012,45.000,4955.000
7013,48.000,4952.000
7014,91.000,4909.000
7015,49.000,4951.000
7016,14521.000,9521.000
7017,60.000,4940.000
7018,33.000,4967.000
7019,15039.000,10039.000
7020,97.000,4903.000
7021,50.000,4950.000
7022,14188.000,9188.000
7023,90.000,4910.000
7024,37.000,4963.000
7025,31443.000,26443.000
7026,69.000,4931.000
7027,60.000,4940.000
7028,57.000,4943.000
7029,33.000,4967.000
7030,36.000,4964.000
7031,33.000,4967.000
7032,28831.000,23831.000
7033,102.000,4898.000
7034,61.000,4939.000
7035,45.000,4955.000
7036,25.000,4975.000
7037,31732.000,26732.000
7038,87.000,4913.000
7039,37.000,4963.000
7040,35.000,4965.000
7041,39.000,4961.000
7042,38.000,4962.000
7043,35.000,4965.000
7044,30587.000,25587.000
7045,255.000,4745.000
7046,47.000,4953.000
7047,49.000,4951.000
7048,30.000,4970.000
7049,29.000,4971.000
7050,14754.000,9754.000
7051,316.000,4684.000
7052,40.000,4960.000
7053,14376.000,9376.000
7054,68.000,4932.000
7055,38.000,4962.000
7056,16841.000,11841.000
7057,15031.000,10031.000
7058,155.000,4845.000
7059,33.000,4967.000
7060,31.000,4969.000
7061,30.000,4970.000
7062,17014.000,12014.000
7063,85.000,4915.000
7064,59.000,4941.000
7065,43.000,4957.000
7066,29538.000,24538.000
7067,91.000,4909.000
7068,47.000,4953.000
7069,37.000,4963.000
7070,36.000,4964.000
7071,96.000,4904.000
7072,15774.000,10774.000
7073,79.000,4921.000
7074,42.000,4958.000
7075,14437.000,9437.000
7076,89.000,4911.000
7077,42.000,4958.000
7078,16058.000,11058.000
7079,69.000,4931.000
7080,540.000,4460.000
7081,15913.000,10913.000
7082,60.000,4940.000
7083,38.000,4962.000
7084,12990.000,7990.000
7085,67.000,4933.000
7086,46.000,4954.000
7087,15825.000,10825.000
7088,63.000,4937.000
7089,36.000,4964.000
7090,31642.000,26642.000
7091,103.000,4897.000
7092,51.000,4949.000
7093,40.000,4960.000
7094,41.000,4959.000
7095,41.000,4959.000
7096,41.000,4959.000
7097,13122.000,8122.000
7098,69.000,4931.000
7099,15764.000,10764.000
7100,95.000,4905.000
7101,55.000,4945.000
7102,15547.000,10547.000
7103,102.000,4898.000
7104,46.000,4954.000
7105,42.000,4958.000
7106,15881.000,10881.000
7107,69.000,4931.000
7108,45.000,4955.000
7109,28798.000,23798.000
7110,84.000,4916.000
7111,60.000,4940.000
7112,38.000,4962.000
7113,37.000,4963.000
7114,34.000,4966.000
7115,15226.000,10226.000
7116,80.000,4920.000
7117,49.000,4951.000
7118,16640.000,11640.000
7119,139.000,4861.000
7120,45.000,4955.000
7121,31180.000,26180.000
7122,98.000,4902.000
7123,59.000,4941.000
7124,43.000,4957.000
7125,41.000,4959.000
7126,39.000,4961.000
7127,28010.000,23010.000
7128,76.000,4924.000
7129,36.000,4964.000
7130,34.000,4966.000
7131,34.000,4966.000
7132,34.000,4966.000
7133,17780.000,12780.000
7134,101.000,4899.000
7135,43.000,4957.000
7136,74.000,4926.000
7137,14965.000,9965.000
7138,67.000,4933.000
7139,32.000,4968.000
7140,33056.000,28056.000
7141,75.000,4925.000
7142,43.000,4957.000
7143,51.000,4949.000
7144,38.000,4962.000
7145,40.000,4960.000
7146,27568.000,22568.000
7147,65.000,4935.000
7148,39.000,4961.000
7149,14048.000,9048.000
7150,68.000,4932.000
7151,39.000,4961.000
7152,40.000,4960.000
7153,35.000,4965.000
7154,42.000,4958.000
7155,29988.000,24988.000
7156,75.000,4925.000
7157,45.000,4955.000
7158,40.000,4960.000
7159,50.000,4950.000
7160,69.000,4931.000
7161,29638.000,24638.000
7162,65.000,4935.000
7163,39.000,4961.000
7164,36.000,4964.000
7165,33.000,4967.000
7166,33.000,4967.000
7167,30376.000,25376.000
7168,74.000,4926.000
7169,49.000,4951.000
7170,41.000,4959.000
7171,53.000,4947.000
7172,41.000,4959.000
7173,15531.000,10531.000
7174,61.000,4939.000
7175,33.000,4967.000
7176,30863.000,25863.000
